Locality,Zip Code,Type of Property,Subtype of Property,Price,Number of Rooms,Livable Space (m2),Fully Equipped Kitchen,Furnished,Open Fire,Terrace,Garden,Swimming Pool,Surface of the Land (m2),PEB,Primary Energy Consumption (kWh/m2),State of the Building,Url,Price/m2,Price/m2 Ratio,Price Ratio,Zip Code Score,Type of Property Score,Number of Rooms Score,Livable Space (m2) Score,Surface of the Land (m2) Score,State of the Building Score,Primary Energy Consumption (kWh/m2) Score
Belgirate,28832,House,exceptional-property,2500000,7,600,0,0,0,0,0,0,1690,0,0,0,https://www.immoweb.be/en/classified/exceptional-property/for-sale/belgirate/28832/9040383,4166.666666666667,0.01729115657754763,1.0,1.0,1.0,1.0,0.8396363636363637,1.0,0.7864438202662855,0.2372536722133202
Anderlecht,1070,Apartment,apartment,345000,2,91,1,0,0,1,0,0,0,6,44,5,https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/20301650,3791.2087912087914,0.01573305235847191,0.138,0.13168819047619046,0.47654732029513713,0.2396759183972921,0.12107978181818181,0.13700230701200253,1.0,0.19206349206349205
Beersel,1650,House,house,749000,5,260,0,0,1,1,1,0,1312,5,182,3,https://www.immoweb.be/en/classified/house/for-sale/beersel/1650/20306334,2880.769230769231,0.01195483963992293,0.2996,0.27543333333333336,1.0,0.7251596118954756,0.32858666666666664,0.2996,0.783305349684755,0.2869924812030075
Verbania,28922,House,villa,2000000,5,570,1,0,0,0,0,0,3500,0,0,5,https://www.immoweb.be/en/classified/villa/for-sale/verbania/28922/8035805,3508.7719298245615,0.01456097396004011,0.8,0.8,1.0,0.7251596118954756,0.898,0.8,1.0,0.2372536722133202
Brasschaat,2930,House,villa,1150000,5,400,0,0,0,1,0,0,2362,3,364,5,https://www.immoweb.be/en/classified/villa/for-sale/brasschaat/2930/20252515,2875.0,0.011930898038507864,0.46,0.3542351515151515,1.0,0.7251596118954756,0.5354285714285714,0.46,1.0,0.2646616541353384
Soumagne,4630,House,bungalow,385000,3,120,1,0,0,1,1,0,669,3,339,5,https://www.immoweb.be/en/classified/bungalow/for-sale/soumagne/4630/20069506,3208.3333333333335,0.013314190564711675,0.154,0.12568,1.0,0.36599695373253655,0.15922875333333333,0.154,1.0,0.25219298245614036
Wihogne,4452,House,house,629000,4,195,1,0,0,0,0,0,4502,0,32,0,https://www.immoweb.be/en/classified/house/for-sale/wihogne/4452/20033704,3225.641025641026,0.013386015368956873,0.2516,0.2516,1.0,0.5356062052779402,0.257739525,0.2516,0.7864438202662855,0.32735275689223053
Gent,9000,House,house,630000,4,172,0,0,0,1,1,0,125,5,134,4,https://www.immoweb.be/en/classified/house/for-sale/gent/9000/20221153,3662.7906976744184,0.015200132991425589,0.252,0.19581,1.0,0.5356062052779402,0.22221845999999998,0.23448444444444444,0.7529000001650661,0.25708020050125313
Antwerpen,2000,Apartment,apartment,895000,2,203,1,0,0,1,0,0,0,5,107,5,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen-2000/2000/20146170,4408.866995073891,0.018296258289937094,0.358,0.2224523833333333,0.47654732029513713,0.2396759183972921,0.26397745,0.13700230701200253,1.0,0.2257048872180451
Ixelles,1050,Apartment,apartment,475000,2,134,1,0,0,1,0,0,0,3,202,3,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/20223204,3544.776119402985,0.014710386939107683,0.19,0.3055045009009009,0.47654732029513713,0.2396759183972921,0.18253736,0.13700230701200253,0.783305349684755,0.26896908939014197
Ixelles,1050,Apartment,apartment,495000,2,126,1,0,0,0,0,0,0,1,297,3,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/20291724,3928.5714285714284,0.01630309048740205,0.198,0.3055045009009009,0.47654732029513713,0.2396759183972921,0.17193890322580643,0.13700230701200253,0.783305349684755,0.30179018976011457
Mechelen,2800,House,exceptional-property,671000,2,212,1,0,0,0,0,0,73,5,104,3,https://www.immoweb.be/en/classified/exceptional-property/for-sale/mechelen/2800/20150073,3165.0943396226417,0.013134754034189953,0.2684,0.1734821230769231,1.0,0.2396759183972921,0.27726666666666666,0.23,0.783305349684755,0.22012531328320803
Willebroek,2830,House,villa,1550000,4,460,1,0,0,0,0,0,609,6,16,0,https://www.immoweb.be/en/classified/villa/for-sale/willebroek/2830/20245800,3369.5652173913045,0.013983283145321126,0.62,0.17971489361702128,1.0,0.5356062052779402,0.6166666666666667,0.3999333333333333,0.7864438202662855,0.5146824561403508
Beersel,1652,House,house,690000,4,220,1,0,1,1,1,0,485,4,273,5,https://www.immoweb.be/en/classified/house/for-sale/beersel/1652/20259205,3136.3636363636365,0.01301552513291767,0.276,0.20192000000000002,1.0,0.5356062052779402,0.2911053743589744,0.19617226666666668,1.0,0.3842205513784461
Binkom,3211,House,house,698000,4,253,0,0,0,0,0,0,5949,3,334,3,https://www.immoweb.be/en/classified/house/for-sale/binkom/3211/20177600,2758.893280632411,0.011449069367078176,0.2792,0.22999999999999998,1.0,0.5356062052779402,0.31679999999999997,0.2792,0.783305349684755,0.33815789473684205
Diksmuide,8600,Apartment,apartment,215250,1,78,1,0,0,0,0,0,0,0,0,3,https://www.immoweb.be/en/classified/apartment/for-sale/diksmuide/8600/20279567,2759.6153846153848,0.011452066010206546,0.0861,0.199432325,0.47654732029513713,0.1655308767042207,0.10724919069767441,0.13700230701200253,0.783305349684755,0.2372536722133202
Mechelen,2800,House,house,495000,3,132,0,0,0,0,0,0,1193,5,194,0,https://www.immoweb.be/en/classified/house/for-sale/mechelen/2800/20308999,3750.0,0.015562040919792866,0.198,0.1734821230769231,1.0,0.36599695373253655,0.17250068571428573,0.198,0.7864438202662855,0.26342780026990553
Grimbergen,1850,House,house,724000,4,230,0,0,0,0,0,0,721,0,0,1,https://www.immoweb.be/en/classified/house/for-sale/grimbergen/1850/20241045,3147.8260869565215,0.013063092899629024,0.2896,0.34423774285714287,1.0,0.5356062052779402,0.28622,0.2896,0.9573283041101045,0.2372536722133202
Waterloo,1410,House,villa,725000,4,170,1,0,0,1,1,0,1115,1,444,3,https://www.immoweb.be/en/classified/villa/for-sale/waterloo/1410/11467448,4264.705882352941,0.01769800732054875,0.29,0.30872063492063495,1.0,0.5356062052779402,0.2236152307692308,0.314,0.783305349684755,0.3057644110275689
Kraainem,1950,House,house,725000,3,215,0,0,0,1,1,0,933,3,397,1,https://www.immoweb.be/en/classified/house/for-sale/kraainem/1950/11312084,3372.093023255814,0.013993773230201336,0.29,0.3946363636363637,1.0,0.36599695373253655,0.28398095238095233,0.29,0.9573283041101045,0.3199665831244779
Kapellen,2950,House,villa,1380000,5,400,1,0,1,1,1,0,8241,4,290,5,https://www.immoweb.be/en/classified/villa/for-sale/kapellen/2950/20244682,3450.0,0.014317077646209436,0.552,0.26560472,1.0,0.7251596118954756,0.5354285714285714,0.552,1.0,0.39252297410192144
Antwerpen,2018,House,house,745000,3,190,0,0,0,0,0,0,68,6,91,0,https://www.immoweb.be/en/classified/house/for-sale/antwerpen/2018/20114472,3921.0526315789475,0.01627188840034482,0.298,0.22716313725490195,1.0,0.36599695373253655,0.2519724137931034,0.22664,0.7864438202662855,0.19874686716791978
Auderghem,1160,House,house,749000,3,215,1,0,0,1,1,0,330,4,149,5,https://www.immoweb.be/en/classified/house/for-sale/auderghem/1160/20268914,3483.720930232558,0.01445701537851145,0.2996,0.21645142857142857,1.0,0.36599695373253655,0.28398095238095233,0.22202686666666663,1.0,0.24545224424698106
Nazareth,9810,House,villa,584000,4,200,0,0,1,1,1,0,847,5,167,5,https://www.immoweb.be/en/classified/villa/for-sale/nazareth/9810/20305968,2920.0,0.012117642529545378,0.2336,0.15657142857142858,1.0,0.5356062052779402,0.2631299142857143,0.3929,1.0,0.29684505381099807
Habay-habay-la-neuve,6720,House,house,425000,2,128,1,0,1,0,1,0,490,1,455,3,https://www.immoweb.be/en/classified/house/for-sale/habay-habay-la-neuve/6720/20257844,3320.3125,0.013778890397733267,0.17,0.2205,1.0,0.2396759183972921,0.16892,0.2001568,0.783305349684755,0.21929824561403508
Leuven,3001,House,house,790000,4,255,1,0,0,1,1,0,225,6,0,5,https://www.immoweb.be/en/classified/house/for-sale/leuven/3001/20291805,3098.0392156862745,0.012856483478835412,0.316,0.24376,1.0,0.5356062052779402,0.3025142857142857,0.2719384615384615,1.0,0.2372536722133202
Beersel,1650,House,villa,795000,4,203,0,0,0,0,0,0,1735,4,210,3,https://www.immoweb.be/en/classified/villa/for-sale/beersel/1650/11397248,3916.256157635468,0.01625198362067038,0.318,0.27543333333333336,1.0,0.5356062052779402,0.26397745,0.4088,0.783305349684755,0.2715197083618136
Woluwe-saint-pierre,1150,House,house,1195000,4,285,1,0,0,1,1,0,418,2,226,5,https://www.immoweb.be/en/classified/house/for-sale/woluwe-saint-pierre/1150/20308218,4192.982456140351,0.01740036388224793,0.478,0.3131098039215686,1.0,0.5356062052779402,0.40565,0.2988,1.0,0.3810776942355889
Forest,1190,House,house,830000,5,214,1,0,0,1,1,0,255,1,295,2,https://www.immoweb.be/en/classified/house/for-sale/forest/1190/20018094,3878.504672897196,0.016095319580595735,0.332,0.22964326666666668,1.0,0.7251596118954756,0.2805090909090909,0.278,0.8471914096171692,0.3176016579911317
Heist-aan-zee,8301,House,house,795000,2,183,1,0,0,1,1,0,231,6,23,4,https://www.immoweb.be/en/classified/house/for-sale/heist-aan-zee/8301/20287505,4344.262295081967,0.01802815669396769,0.318,0.1931,1.0,0.2396759183972921,0.25774282857142855,0.22112904000000003,0.7529000001650661,0.5162907268170426
Leuven,3000,House,mansion,699000,6,243,1,0,0,1,0,0,230,4,240,2,https://www.immoweb.be/en/classified/mansion/for-sale/leuven/3000/20287491,2876.543209876543,0.011937302170573622,0.2796,0.2262061,1.0,0.8479828830964767,0.3025333333333334,0.3343862888888889,0.8471914096171692,0.2900375939849624
Lasne,1380,House,exceptional-property,1895000,6,485,1,0,0,1,1,1,5582,3,290,5,https://www.immoweb.be/en/classified/exceptional-property/for-sale/lasne/1380/20218730,3907.216494845361,0.01621447012673951,0.758,0.4622171428571428,1.0,0.8479828830964767,0.758,0.819,1.0,0.39252297410192144
Schaerbeek,1030,Apartment,apartment,245000,1,84,0,0,0,1,0,0,0,0,369,1,https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/20323313,2916.6666666666665,0.012103809604283339,0.098,0.18783947368421053,0.47654732029513713,0.1655308767042207,0.11153021276595745,0.13700230701200253,0.9573283041101045,0.2103831006086645
Lommel,3920,House,villa,995000,3,357,1,0,1,1,0,0,781,6,94,5,https://www.immoweb.be/en/classified/villa/for-sale/lommel/3920/20251895,2787.1148459383753,0.011566185408174716,0.398,0.18637629090909089,1.0,0.36599695373253655,0.398,0.26920000000000005,1.0,0.25180342159747193
Brasschaat,2930,House,house,674000,3,211,1,0,0,0,0,0,502,4,204,5,https://www.immoweb.be/en/classified/house/for-sale/brasschaat/2930/20287469,3194.312796208531,0.013256007052057367,0.2696,0.3542351515151515,1.0,0.36599695373253655,0.2685636363636364,0.4698,1.0,0.3230576441102757
Niel,2845,Apartment,apartment,229000,2,83,1,0,0,0,0,0,0,5,119,0,https://www.immoweb.be/en/classified/apartment/for-sale/niel/2845/20315540,2759.0361445783133,0.011449662234964068,0.0916,0.14515,0.47654732029513713,0.2396759183972921,0.1098032606060606,0.13700230701200253,0.7864438202662855,0.37231540389435125
Antwerpen,2018,Apartment,apartment,350000,3,124,0,0,0,0,0,0,0,4,206,0,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2018/20323290,2822.5806451612902,0.011713364133177426,0.14,0.22716313725490195,0.47654732029513713,0.36599695373253655,0.1576048114285714,0.13700230701200253,0.7864438202662855,0.27852965747702585
Brakel,9660,House,house,499000,3,181,1,0,0,0,0,0,663,6,98,3,https://www.immoweb.be/en/classified/house/for-sale/brakel/9660/20318206,2756.9060773480664,0.011440822716724332,0.1996,0.2758857142857143,1.0,0.36599695373253655,0.235663968,0.1718,0.783305349684755,0.24175018796992478
Kortenberg,3070,Apartment,apartment,365000,2,112,1,0,0,1,0,0,0,5,149,0,https://www.immoweb.be/en/classified/apartment/for-sale/kortenberg/3070/20315524,3258.9285714285716,0.01352415460886761,0.146,0.26504000000000005,0.47654732029513713,0.2396759183972921,0.1509448705882353,0.13700230701200253,0.7864438202662855,0.24545224424698106
Wilrijk,2610,House,house,329000,3,100,0,0,0,0,1,0,140,2,417,0,https://www.immoweb.be/en/classified/house/for-sale/wilrijk/2610/20323212,3290.0,0.013653097233631607,0.1316,0.19331652173913041,1.0,0.36599695373253655,0.1383929806451613,0.2399333333333333,0.7864438202662855,0.1953216374269006
Antwerpen,2018,House,apartment-block,785000,4,202,0,0,0,0,1,0,105,4,232,3,https://www.immoweb.be/en/classified/apartment-block/for-sale/antwerpen/2018/20318184,3886.138613861386,0.01612699950103947,0.314,0.22716313725490195,1.0,0.5356062052779402,0.26464444444444446,0.1806,0.783305349684755,0.3411991517254675
Uccle,1180,House,house,1490000,6,452,1,0,0,1,1,0,315,1,0,3,https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/20128137,3296.4601769911505,0.013679906177281044,0.596,0.30779215302013424,1.0,0.8479828830964767,0.628,0.23997000000000002,0.783305349684755,0.2372536722133202
Ixelles,1050,House,house,1620000,4,537,0,0,0,0,1,0,177,3,35,3,https://www.immoweb.be/en/classified/house/for-sale/ixelles/1050/20216176,3016.759776536313,0.012519183756704876,0.648,0.3055045009009009,1.0,0.5356062052779402,0.648,0.38672,0.783305349684755,0.42597048175995544
Keumiee,5060,House,house,430000,3,153,1,0,0,0,1,0,390,5,169,5,https://www.immoweb.be/en/classified/house/for-sale/keumiee/5060/20309148,2810.4575163398695,0.011663054632698793,0.172,0.16117759999999998,1.0,0.36599695373253655,0.2000871393939394,0.20053333333333334,1.0,0.21620718462823724
Watermael-boitsfort,1170,House,house,645000,3,230,1,0,0,1,0,0,137,0,790,0,https://www.immoweb.be/en/classified/house/for-sale/watermael-boitsfort/1170/20296645,2804.3478260869565,0.011637700166105968,0.258,0.238,1.0,0.36599695373253655,0.28622,0.24745,0.7864438202662855,0.26942355889724307
Westerlo,2260,Apartment,apartment,475000,3,160,1,0,0,1,0,0,0,0,0,0,https://www.immoweb.be/en/classified/apartment/for-sale/westerlo/2260/20279059,2968.75,0.012319949061502685,0.19,0.2067,0.47654732029513713,0.36599695373253655,0.215385375,0.13700230701200253,0.7864438202662855,0.2372536722133202
Bruxelles,1000,House,house,1690000,5,423,0,0,0,1,0,0,190,0,351,0,https://www.immoweb.be/en/classified/house/for-sale/bruxelles/1000/20012250,3995.271867612293,0.01657988914386127,0.676,0.20235238095238095,1.0,0.7251596118954756,0.5440666666666667,0.36873333333333336,0.7864438202662855,0.3604010025062656
Malle,2390,House,villa,1850000,4,511,1,0,0,0,1,1,3720,5,121,5,https://www.immoweb.be/en/classified/villa/for-sale/malle/2390/11407298,3620.3522504892367,0.015024018630980717,0.74,0.31239428571428574,1.0,0.5356062052779402,0.74,0.74,1.0,0.23915470494417862
Gent,9000,House,house,579000,2,168,1,0,0,0,1,0,175,4,288,0,https://www.immoweb.be/en/classified/house/for-sale/gent/9000/20290940,3446.4285714285716,0.014302256654857253,0.2316,0.19581,1.0,0.2396759183972921,0.21938747272727274,0.25435555555555556,0.7864438202662855,0.22312925170068026
Brugge,8000,House,mixed-use-building,1150000,3,373,1,0,0,0,0,0,609,3,0,2,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/brugge/8000/20265733,3083.109919571046,0.012794528727622375,0.46,0.27779375,1.0,0.36599695373253655,0.47882493333333337,0.3999333333333333,0.8471914096171692,0.2372536722133202
Scherpenheuvel-zichem,3270,House,house,895000,4,250,0,0,0,0,0,1,3967,5,141,5,https://www.immoweb.be/en/classified/house/for-sale/scherpenheuvel-zichem/3270/20296588,3580.0,0.014856561731428922,0.358,0.18492,1.0,0.5356062052779402,0.3293781818181818,0.358,1.0,0.3063492063492063
Hoeselt,3730,House,villa,949000,4,290,0,0,0,0,0,0,3400,6,15,5,https://www.immoweb.be/en/classified/villa/for-sale/hoeselt/3730/20316189,3272.4137931034484,0.013580116627938786,0.3796,0.19711015999999998,1.0,0.5356062052779402,0.36555,0.3796,1.0,0.26798997493734333
Molenbeek-saint-jean,1080,House,house,419000,4,135,1,0,0,1,0,0,88,0,0,3,https://www.immoweb.be/en/classified/house/for-sale/molenbeek-saint-jean/1080/20296574,3103.703703703704,0.012879990410653257,0.1676,0.11878871794871795,1.0,0.5356062052779402,0.18563768421052632,0.1732,0.783305349684755,0.2372536722133202
Uccle,1180,House,villa,2150000,5,550,1,0,1,1,1,0,3237,0,106,2,https://www.immoweb.be/en/classified/villa/for-sale/uccle/1180/20140498,3909.090909090909,0.01622224871639014,0.86,0.30779215302013424,1.0,0.7251596118954756,0.7253333333333334,0.7596,0.8471914096171692,0.32715121136173764
Oudenaarde,9700,House,house,398000,3,144,0,0,0,0,0,0,856,3,378,3,https://www.immoweb.be/en/classified/house/for-sale/oudenaarde/9700/20163167,2763.8888888888887,0.011469800529773259,0.1592,0.14756254545454547,1.0,0.36599695373253655,0.18154244285714286,0.2244392,0.783305349684755,0.21573934837092731
Schildesgravenwezel,2970,House,house,1395000,3,427,0,0,0,0,0,0,2707,4,225,5,https://www.immoweb.be/en/classified/house/for-sale/schilde%20%27s%20gravenwezel/2970/20264750,3266.9789227166275,0.01355756258117786,0.558,0.40587327777777776,1.0,0.36599695373253655,0.5625,0.558,1.0,0.3411027568922306
Oostende,8400,Apartment,apartment,340000,2,114,0,0,0,1,0,0,0,0,0,5,https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/20307242,2982.4561403508774,0.012376827866034093,0.136,0.1274333653846154,0.47654732029513713,0.2396759183972921,0.14616932941176472,0.13700230701200253,1.0,0.2372536722133202
Mol,2400,Apartment,apartment,190000,1,68,1,0,0,0,0,0,0,5,169,3,https://www.immoweb.be/en/classified/apartment/for-sale/mol/2400/20310017,2794.1176470588234,0.011595246175531938,0.076,0.1582909090909091,0.47654732029513713,0.1655308767042207,0.09345009411764706,0.13700230701200253,0.783305349684755,0.21620718462823724
Zwevezele,8750,House,villa,1775000,7,482,1,0,0,0,0,0,19664,0,0,5,https://www.immoweb.be/en/classified/villa/for-sale/zwevezele/8750/20264124,3682.572614107884,0.015282225522894793,0.71,0.30879999999999996,1.0,1.0,0.6325,0.71,1.0,0.2372536722133202
Wemmel,1780,House,apartment-block,669900,6,220,0,0,0,1,1,0,268,5,152,4,https://www.immoweb.be/en/classified/apartment-block/for-sale/wemmel/1780/20316101,3045.0,0.012636377226871807,0.26796,0.2208008,1.0,0.8479828830964767,0.2911053743589744,0.31055192,0.7529000001650661,0.31666040100250625
Oostende,8400,Apartment,apartment,225000,2,83,1,0,0,0,0,0,0,5,120,3,https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/20309987,2710.843373493976,0.011249668134790024,0.09,0.1274333653846154,0.47654732029513713,0.2396759183972921,0.1098032606060606,0.13700230701200253,0.783305349684755,0.19876815371762738
De-haan,8420,House,bungalow,220000,2,59,1,0,0,0,0,0,152,1,655,3,https://www.immoweb.be/en/classified/bungalow/for-sale/de-haan/8420/20291418,3728.813559322034,0.015474119784652794,0.088,0.1424,1.0,0.2396759183972921,0.0813793,0.22931428571428572,0.783305349684755,0.15914786967418545
Oostende,8400,Apartment,apartment,190000,1,43,1,1,0,0,0,0,0,4,272,3,https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/20309963,4418.604651162791,0.01833666837060865,0.076,0.1274333653846154,0.47654732029513713,0.1655308767042207,0.06568888888888888,0.13700230701200253,0.783305349684755,0.3685150375939849
Antwerpen,2000,Apartment,apartment,380000,2,110,1,0,0,1,0,0,0,4,211,4,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2000/11490648,3454.5454545454545,0.014335940726112216,0.152,0.2224523833333333,0.47654732029513713,0.2396759183972921,0.14806463880597015,0.13700230701200253,0.7529000001650661,0.2981654135338346
Aalst,9310,House,house,489000,5,178,1,0,0,1,1,0,585,4,250,5,https://www.immoweb.be/en/classified/house/for-sale/aalst/9310/20003842,2747.191011235955,0.011400506381690953,0.1956,0.21110416,1.0,0.7251596118954756,0.21335910588235296,0.1882,1.0,0.2244360902255639
Schaerbeek,1030,Apartment,apartment,385000,3,116,1,0,0,1,0,0,0,2,220,2,https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/20006319,3318.9655172413795,0.013773300584184491,0.154,0.18783947368421053,0.47654732029513713,0.36599695373253655,0.15351475675675674,0.13700230701200253,0.8471914096171692,0.345641277105808
Sint-gillis-dendermonde,9200,House,house,357318,3,120,0,0,0,0,1,0,167,6,20,3,https://www.immoweb.be/en/classified/house/for-sale/sint-gillis-dendermonde/9200/11356237,2977.65,0.012356882971952327,0.1429272,0.25029914285714283,1.0,0.36599695373253655,0.15922875333333333,0.2130212,0.783305349684755,0.2023623015873016
Leuven-kessel-lo,3010,House,house,459000,3,145,1,0,0,0,0,0,590,3,317,3,https://www.immoweb.be/en/classified/house/for-sale/leuven-kessel-lo/3010/20252007,3165.5172413793102,0.013136509024707909,0.1836,0.18003333333333335,1.0,0.36599695373253655,0.1852930315789474,0.19973333333333332,0.783305349684755,0.2414285714285714
De-panne,8660,Apartment,apartment,395000,3,102,1,0,0,1,0,0,0,6,94,5,https://www.immoweb.be/en/classified/apartment/for-sale/de-panne/8660/11362460,3872.549019607843,0.016070604348544265,0.158,0.13066875,0.47654732029513713,0.36599695373253655,0.13699617777777778,0.13700230701200253,1.0,0.25180342159747193
Jabbeke,8490,House,bungalow,360000,2,104,0,0,0,0,0,0,663,1,610,3,https://www.immoweb.be/en/classified/bungalow/for-sale/jabbeke/8490/20253783,3461.5384615384614,0.014364960849039567,0.144,0.27198,1.0,0.2396759183972921,0.14503225263157896,0.1718,0.783305349684755,0.1551378446115288
Depanne,8660,Apartment,apartment,339000,2,81,0,0,0,1,0,0,0,4,283,5,https://www.immoweb.be/en/classified/apartment/for-sale/de%20panne/8660/20309900,4185.185185185185,0.01736800616233673,0.1356,0.13066875,0.47654732029513713,0.2396759183972921,0.11188822105263158,0.13700230701200253,1.0,0.22849982098102398
Gent,9000,Apartment,apartment,425000,3,127,1,0,0,1,0,0,0,4,231,3,https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/11479595,3346.4566929133857,0.013887385597715417,0.17,0.19581,0.47654732029513713,0.36599695373253655,0.16845592727272726,0.13700230701200253,0.783305349684755,0.22026494808449693
Ans,4430,Apartment,apartment,246500,2,89,1,0,0,1,0,0,0,5,0,5,https://www.immoweb.be/en/classified/apartment/for-sale/ans/4430/20320575,2769.6629213483147,0.011493762057614806,0.0986,0.08173333333333332,0.47654732029513713,0.2396759183972921,0.12011153469387754,0.13700230701200253,1.0,0.2372536722133202
Retie,2470,Apartment,apartment,375500,2,100,1,0,0,1,0,0,0,6,0,5,https://www.immoweb.be/en/classified/apartment/for-sale/retie/2470/20322031,3755.0,0.015582790307685923,0.1502,0.21115,0.47654732029513713,0.2396759183972921,0.1383929806451613,0.13700230701200253,1.0,0.2372536722133202
Brussel,1000,Apartment,apartment,432000,2,107,1,0,0,1,0,0,0,6,45,5,https://www.immoweb.be/en/classified/apartment/for-sale/brussel/1000/20026093,4037.3831775700933,0.016754645924861103,0.1728,0.20235238095238095,0.47654732029513713,0.2396759183972921,0.14599736000000002,0.13700230701200253,1.0,0.2157738095238095
Sint-gillis-dendermonde,9200,House,house,376154,3,130,0,0,0,0,1,0,120,6,20,3,https://www.immoweb.be/en/classified/house/for-sale/sint-gillis-dendermonde/9200/11356236,2893.492307692308,0.012007638851576956,0.1504616,0.25029914285714283,1.0,0.36599695373253655,0.17391903188405797,0.26734308,0.783305349684755,0.2023623015873016
Retie,2470,Apartment,apartment,395500,2,108,1,0,0,1,0,0,0,6,0,5,https://www.immoweb.be/en/classified/apartment/for-sale/retie/2470/20322166,3662.037037037037,0.015197005392044638,0.1582,0.21115,0.47654732029513713,0.2396759183972921,0.1478369111111111,0.13700230701200253,1.0,0.2372536722133202
Brussel,1000,Apartment,apartment,444000,2,104,1,0,0,1,0,0,0,6,45,5,https://www.immoweb.be/en/classified/apartment/for-sale/brussel/1000/20026092,4269.2307692307695,0.0177167850471488,0.1776,0.20235238095238095,0.47654732029513713,0.2396759183972921,0.14503225263157896,0.13700230701200253,1.0,0.2157738095238095
Retie,2470,Apartment,apartment,475500,2,127,1,0,0,1,0,0,0,6,0,5,https://www.immoweb.be/en/classified/apartment/for-sale/retie/2470/20322034,3744.0944881889764,0.015537533768738074,0.1902,0.21115,0.47654732029513713,0.2396759183972921,0.16845592727272726,0.13700230701200253,1.0,0.2372536722133202
Sint-truiden,3800,Apartment,apartment,459000,2,104,1,0,0,1,0,0,0,6,26,5,https://www.immoweb.be/en/classified/apartment/for-sale/sint-truiden/3800/20242762,4413.461538461538,0.01831532508252545,0.1836,0.18536656,0.47654732029513713,0.2396759183972921,0.14503225263157896,0.13700230701200253,1.0,0.2827765413533835
Knokke-heist,8300,House,villa,395000,3,96,0,0,0,0,0,0,193,0,0,2,https://www.immoweb.be/en/classified/villa/for-sale/knokke-heist/8300/20190201,4114.583333333333,0.017075017120328283,0.158,0.38531219512195125,1.0,0.36599695373253655,0.13176000000000002,0.158,0.8471914096171692,0.2372536722133202
Antwerpen,2000,Apartment,apartment,495000,2,143,0,0,0,1,0,0,0,5,138,0,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2000/20324647,3461.5384615384614,0.014364960849039567,0.198,0.2224523833333333,0.47654732029513713,0.2396759183972921,0.18968194782608697,0.13700230701200253,0.7864438202662855,0.21512993008837883
Arlon,6700,Apartment,apartment,460000,3,117,1,0,0,1,0,0,0,6,48,0,https://www.immoweb.be/en/classified/apartment/for-sale/arlon/6700/20038281,3931.6239316239316,0.016315758001378276,0.184,0.14758918918918917,0.47654732029513713,0.36599695373253655,0.15876566857142857,0.13700230701200253,0.7864438202662855,0.3408521303258145
Sint-gillis-dendermonde,9200,House,house,398383,3,130,0,0,0,0,1,0,230,6,20,3,https://www.immoweb.be/en/classified/house/for-sale/sint-gillis-dendermonde/9200/11356233,3064.4846153846156,0.012717235995384291,0.1593532,0.25029914285714283,1.0,0.36599695373253655,0.17391903188405797,0.3343862888888889,0.783305349684755,0.2023623015873016
Retie,2470,Apartment,apartment,497500,3,142,1,0,0,1,0,0,0,6,0,5,https://www.immoweb.be/en/classified/apartment/for-sale/retie/2470/20322163,3503.521126760563,0.014539183770135118,0.199,0.21115,0.47654732029513713,0.36599695373253655,0.1851908148148148,0.13700230701200253,1.0,0.2372536722133202
Puurs-sint-amands,2870,Apartment,apartment,298000,2,87,1,0,0,1,0,0,0,5,115,5,https://www.immoweb.be/en/classified/apartment/for-sale/puurs-sint-amands/2870/20320549,3425.287356321839,0.014214523200301223,0.1192,0.19583333333333333,0.47654732029513713,0.2396759183972921,0.11874797,0.13700230701200253,1.0,0.2351843567251462
Gent-wondelgem,9032,House,house,420000,3,140,0,0,0,0,0,0,147,6,79,5,https://www.immoweb.be/en/classified/house/for-sale/gent-wondelgem/9032/20208991,3000.0,0.012449632735834293,0.168,0.1781721894736842,1.0,0.36599695373253655,0.18470888115942027,0.168,1.0,0.3285714285714285
Uccle,1180,Apartment,apartment,495000,2,141,1,0,0,1,0,0,0,4,146,3,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/20042104,3510.6382978723404,0.014568719158955024,0.198,0.30779215302013424,0.47654732029513713,0.2396759183972921,0.18581151304347826,0.13700230701200253,0.783305349684755,0.3398823144818568
